trial_id,dataset,image_path,question_text,correct_answer_text,think_aloud,stimuli_image_path
9017,CLEVR,images/trial_09017.png,Do the matte cube that is behind the green matte object and the matte ball have the same size?,no,False,stimuli/CLEVR/images/CLEVR_val_009609.png
9018,ChartQA,images/trial_09018.png,What was the crude birth rate in Canada in 2019?,9.9,False,stimuli/ChartQA/train/png/two_col_60256.png
9019,VisualGenome,images/trial_09019.png,How many colors are on the front of the train?,Four.,False,stimuli/VisualGenome/images/2355486.jpg
9020,ChartQA,images/trial_09020.png,How much money does Novak Djokovic earn on the ATP tennis World Tour?,143.63,False,stimuli/ChartQA/train/png/two_col_50.png
9021,GQA,images/trial_09021.png,Do you see any flags?,yes,False,stimuli/GQA/images/2339388.jpg
9022,VisualGenome,images/trial_09022.png,What sport are they playing?,Baseball.,False,stimuli/VisualGenome/images/2336228.jpg
9023,VisualGenome,images/trial_09023.png,What sign is between the stop lights?,No right turn.,False,stimuli/VisualGenome/images/2335381.jpg
9024,VisualGenome,images/trial_09024.png,When is the picture taken?,Daytime.,False,stimuli/VisualGenome/images/2374624.jpg
9025,VisualGenome,images/trial_09025.png,What color is the train?,Blue and yellow.,False,stimuli/VisualGenome/images/2318134.jpg
9026,ChartQA,images/trial_09026.png,Which American brand saw the biggest increase in fleet van sales?,Ford,False,stimuli/ChartQA/train/png/multi_col_100374.png
9027,VisualGenome,images/trial_09027.png,When was the photo taken?,Daytime.,False,stimuli/VisualGenome/images/2351647.jpg
9028,DocVQA-SinglePage,images/trial_09028.png,What is the Fax?,303-318-2268,False,stimuli/DocVQA/SinglePage/spdocvqa_images/jpgn0226_162.png
9029,CLEVR,images/trial_09029.png,How many things are either purple cylinders or rubber cylinders in front of the tiny metal ball?,2,False,stimuli/CLEVR/images/CLEVR_val_008666.png
9030,VisualGenome,images/trial_09030.png,Who will drive the train?,A train conductor.,False,stimuli/VisualGenome/images/2320771.jpg
9031,VisualGenome,images/trial_09031.png,What color are the clouds?,White.,False,stimuli/VisualGenome/images/2348245.jpg
9032,VisualGenome,images/trial_09032.png,What is across the water?,Trees.,False,stimuli/VisualGenome/images/2321376.jpg
9033,GQA,images/trial_09033.png,Are there little windows in the image?,no,False,stimuli/GQA/images/2323272.jpg
9034,VisualGenome,images/trial_09034.png,How many elephants are there?,Two.,False,stimuli/VisualGenome/images/2339082.jpg
9035,VisualGenome,images/trial_09035.png,What color is the sky?,White.,False,stimuli/VisualGenome/images/2345526.jpg
9036,VisualGenome,images/trial_09036.png,Where is the bread?,Under salad.,False,stimuli/VisualGenome/images/2329123.jpg
9037,VisualGenome,images/trial_09037.png,Where are the shrubs?,On the fence.,False,stimuli/VisualGenome/images/2376463.jpg
9038,VisualGenome,images/trial_09038.png,What is sign for?,Pedestrians.,False,stimuli/VisualGenome/images/2371757.jpg
9039,VisualGenome,images/trial_09039.png,Why is it light?,Sun.,False,stimuli/VisualGenome/images/2327285.jpg
9040,CLEVR,images/trial_09040.png,What number of other things are the same shape as the small green metal thing?,2,False,stimuli/CLEVR/images/CLEVR_val_007843.png
9041,VisualGenome,images/trial_09041.png,What color is the sky?,Blue.,False,stimuli/VisualGenome/images/2348055.jpg
9042,CLEVR,images/trial_09042.png,Is the number of large green metal spheres that are in front of the large green shiny ball greater than the number of large cubes behind the metal cube?,no,False,stimuli/CLEVR/images/CLEVR_val_013318.png
9043,VisualGenome,images/trial_09043.png,What are the giraffes standing on?,The ground.,False,stimuli/VisualGenome/images/2374350.jpg
9044,VisualGenome,images/trial_09044.png,Why is it cloudy?,Overcast.,False,stimuli/VisualGenome/images/2336586.jpg
9045,VisualGenome,images/trial_09045.png,What animal is shown?,A dog.,False,stimuli/VisualGenome/images/2364244.jpg
9046,CLEVR,images/trial_09046.png,What size is the red metal thing behind the small red metallic cylinder?,large,False,stimuli/CLEVR/images/CLEVR_val_011638.png
9047,VisualGenome,images/trial_09047.png,What is the batter doing?,Getting ready to swing.,False,stimuli/VisualGenome/images/2357077.jpg
9048,VisualGenome,images/trial_09048.png,What is the truck driving on?,A road.,False,stimuli/VisualGenome/images/2332039.jpg
9049,VisualGenome,images/trial_09049.png,What is the cat fixing to do?,Jump down.,False,stimuli/VisualGenome/images/2376957.jpg
9050,DocVQA-SinglePage,images/trial_09050.png,What is the total amount for all the stores annually?,"4,945,584",False,stimuli/DocVQA/SinglePage/spdocvqa_images/hppm0020_5.png
9051,ChartQA,images/trial_09051.png,What was the fertility rate in Botswana in 2019?,2.84,False,stimuli/ChartQA/train/png/two_col_60150.png
9052,VisualGenome,images/trial_09052.png,What is the woman doing?,Riding a motorcycle.,False,stimuli/VisualGenome/images/2328776.jpg
9053,DocVQA-SinglePage,images/trial_09053.png,Who is the addressee of this letter?,Manolo,False,stimuli/DocVQA/SinglePage/spdocvqa_images/mrwl0226_1.png
9054,GQA,images/trial_09054.png,Are there trains to the right of the appliance on the left?,no,False,stimuli/GQA/images/2414149.jpg
9055,VisualGenome,images/trial_09055.png,Where is this scene taking place?,Hotel room.,False,stimuli/VisualGenome/images/2339329.jpg
9056,VisualGenome,images/trial_09056.png,What is straight ahead of the elephant?,A dirt path.,False,stimuli/VisualGenome/images/2372083.jpg
9057,ChartQA,images/trial_09057.png,"What was the homicide rate per 100,000 inhabitants in Chile in 2019?",2.6,False,stimuli/ChartQA/train/png/two_col_21785.png
9058,DocVQA-SinglePage,images/trial_09058.png,By whom is the meeting arranged and hosted?,SEITA,False,stimuli/DocVQA/SinglePage/spdocvqa_images/gqxf0055_1.png
9059,VisualGenome,images/trial_09059.png,When was the photo taken?,Daytime.,False,stimuli/VisualGenome/images/2329384.jpg
9060,DocVQA-SinglePage,images/trial_09060.png,What is the designation of the sender?,MERCHANDISING MANAGER,False,stimuli/DocVQA/SinglePage/spdocvqa_images/kqph0227_4.png
9061,VisualGenome,images/trial_09061.png,What type of structure?,Room.,False,stimuli/VisualGenome/images/2370351.jpg
9062,CLEVR,images/trial_09062.png,Are there any other purple things that have the same shape as the large object?,no,False,stimuli/CLEVR/images/CLEVR_val_003508.png
9063,VisualGenome,images/trial_09063.png,What kind of service is this train for?,Transportation.,False,stimuli/VisualGenome/images/2370486.jpg
9064,CLEVR,images/trial_09064.png,What number of rubber objects are left of the blue metallic object and right of the blue shiny block?,0,False,stimuli/CLEVR/images/CLEVR_val_007001.png
9065,GQA,images/trial_09065.png,Are there any catchers?,no,False,stimuli/GQA/images/2398529.jpg
9066,DocVQA-SinglePage,images/trial_09066.png,What is the home telephone no. of Charolett Goostree?,615 325-2467,False,stimuli/DocVQA/SinglePage/spdocvqa_images/xzjh0224_9.png
9067,ChartQA,images/trial_09067.png,What was the share of Finnish households with fixed broadband in 2018?,94,False,stimuli/ChartQA/train/png/two_col_104123.png
9068,ChartQA,images/trial_09068.png,What percentage of wage and salary workers were aged between 16 and 24 in 2020?,47.6,False,stimuli/ChartQA/train/png/two_col_61867.png
9069,VisualGenome,images/trial_09069.png,How many beds are there?,Three.,False,stimuli/VisualGenome/images/2356917.jpg
9070,VisualGenome,images/trial_09070.png,How many banana halves are shown?,Two.,False,stimuli/VisualGenome/images/2349911.jpg
9071,VisualGenome,images/trial_09071.png,What is the man wearing?,A blue suit and tie.,False,stimuli/VisualGenome/images/2376290.jpg
9072,VisualGenome,images/trial_09072.png,Where are the large gray rocks?,Behind the sign.,False,stimuli/VisualGenome/images/2326781.jpg
9073,VisualGenome,images/trial_09073.png,How many people?,One.,False,stimuli/VisualGenome/images/2331080.jpg
9074,VisualGenome,images/trial_09074.png,What color is the face of the clock?,White.,False,stimuli/VisualGenome/images/2326065.jpg
9075,VisualGenome,images/trial_09075.png,When will the man leave the tennis court?,After he finishes playing tennis.,False,stimuli/VisualGenome/images/2318655.jpg
9076,GQA,images/trial_09076.png,Are there helmets in the picture?,yes,False,stimuli/GQA/images/2351892.jpg
9077,VisualGenome,images/trial_09077.png,How many silver cars are there?,One.,False,stimuli/VisualGenome/images/2349690.jpg
9078,ScienceQA,images/trial_09078.png,Will these magnets attract or repel each other?,repel,False,stimuli/ScienceQA/images/train/5070/image.png
9079,ChartQA,images/trial_09079.png,What was the forecast for the Mexican economy by the end of 2019?,0.9,False,stimuli/ChartQA/train/png/multi_col_101228.png
9080,CLEVR,images/trial_09080.png,Is the number of large brown things that are left of the sphere the same as the number of cubes in front of the big cyan matte object?,yes,False,stimuli/CLEVR/images/CLEVR_val_001397.png
9081,CLEVR,images/trial_09081.png,What is the color of the big metallic ball?,green,False,stimuli/CLEVR/images/CLEVR_val_008547.png
9082,CLEVR,images/trial_09082.png,What is the material of the small ball?,metal,False,stimuli/CLEVR/images/CLEVR_val_009658.png
9083,CLEVR,images/trial_09083.png,What number of other objects are the same shape as the purple thing?,1,False,stimuli/CLEVR/images/CLEVR_val_010920.png
9084,ChartQA,images/trial_09084.png,What was the peak in passenger numbers for TUI Airways Ltd in 2008?,12.23,False,stimuli/ChartQA/train/png/two_col_20017.png
9085,GQA,images/trial_09085.png,Are there flags to the right of the animal that looks gray and white?,no,False,stimuli/GQA/images/1592357.jpg
9086,DocVQA-SinglePage,images/trial_09086.png,What is the Total Savings for New group for March 1993?,20.4,False,stimuli/DocVQA/SinglePage/spdocvqa_images/gxyn0081_144.png
9087,VisualGenome,images/trial_09087.png,What is behind the cake box?,Paper towels.,False,stimuli/VisualGenome/images/2341921.jpg
9088,VisualGenome,images/trial_09088.png,Where is the shadow?,In the road.,False,stimuli/VisualGenome/images/2366732.jpg
9089,GQA,images/trial_09089.png,Are there any cars?,no,False,stimuli/GQA/images/2852.jpg
9090,CLEVR,images/trial_09090.png,Are there any big metal objects of the same shape as the small cyan object?,no,False,stimuli/CLEVR/images/CLEVR_val_007212.png
9091,VisualGenome,images/trial_09091.png,How many people are shown?,One.,False,stimuli/VisualGenome/images/2344032.jpg
9092,GQA,images/trial_09092.png,Is there any bag or chair in the photo?,yes,False,stimuli/GQA/images/1145.jpg
9093,GQA,images/trial_09093.png,Does the fence look wooden?,no,False,stimuli/GQA/images/2355813.jpg
9094,CLEVR,images/trial_09094.png,What size is the shiny thing that is both right of the red thing and behind the brown rubber object?,small,False,stimuli/CLEVR/images/CLEVR_val_007199.png
9095,CLEVR,images/trial_09095.png,Are there any brown spheres made of the same material as the large blue thing?,no,False,stimuli/CLEVR/images/CLEVR_val_003173.png
9096,VisualGenome,images/trial_09096.png,What color are the sheets?,White.,False,stimuli/VisualGenome/images/2343353.jpg
9097,VisualGenome,images/trial_09097.png,What color is the pavement?,Gray.,False,stimuli/VisualGenome/images/2346977.jpg
9098,VisualGenome,images/trial_09098.png,What is both sides of the tracks?,Bushes.,False,stimuli/VisualGenome/images/2367848.jpg
9099,CLEVR,images/trial_09099.png,There is a metallic thing that is both right of the small yellow block and behind the red shiny cube; what is its size?,large,False,stimuli/CLEVR/images/CLEVR_val_011195.png
9100,VisualGenome,images/trial_09100.png,Why is there brush on the ground?,For comfort.,False,stimuli/VisualGenome/images/2332426.jpg
9101,VisualGenome,images/trial_09101.png,What color are the bananas?,Yellow.,False,stimuli/VisualGenome/images/2319064.jpg
9102,VisualGenome,images/trial_09102.png,Where was this photo taken?,In the city.,False,stimuli/VisualGenome/images/1592207.jpg
9103,VisualGenome,images/trial_09103.png,How is the rear wall of the compartment designed?,Three panels.,False,stimuli/VisualGenome/images/2362381.jpg
9104,VisualGenome,images/trial_09104.png,Where are the strpes?,On the couch.,False,stimuli/VisualGenome/images/2376716.jpg
9105,VisualGenome,images/trial_09105.png,What is the table made of?,Wood.,False,stimuli/VisualGenome/images/2321052.jpg
9106,VisualGenome,images/trial_09106.png,What color are the building awnings?,Green.,False,stimuli/VisualGenome/images/2338899.jpg
9107,GQA,images/trial_09107.png,Is the glass bottle on the right side of the picture?,no,False,stimuli/GQA/images/1591822.jpg
9108,VisualGenome,images/trial_09108.png,What color is the road?,Gray.,False,stimuli/VisualGenome/images/2316235.jpg
9109,CLEVR,images/trial_09109.png,How many objects are small purple things or large matte spheres?,2,False,stimuli/CLEVR/images/CLEVR_val_003914.png
9110,ChartQA,images/trial_09110.png,What state had the highest infant mortality rate in the United States in 2019?,Mississippi,False,stimuli/ChartQA/train/png/two_col_350.png
9111,VisualGenome,images/trial_09111.png,What is metal object?,Pole.,False,stimuli/VisualGenome/images/2358293.jpg
9112,VisualGenome,images/trial_09112.png,What is in the background on the street?,Automobiles.,False,stimuli/VisualGenome/images/2339948.jpg
9113,VisualGenome,images/trial_09113.png,What kind of numbers are on the clock?,Roman numeral.,False,stimuli/VisualGenome/images/2354770.jpg
9114,DocVQA-SinglePage,images/trial_09114.png,what is the check number ?,03691,False,stimuli/DocVQA/SinglePage/spdocvqa_images/ykdv0228_5.png
9115,CLEVR,images/trial_09115.png,What is the color of the large cylinder that is on the left side of the large blue rubber cylinder?,green,False,stimuli/CLEVR/images/CLEVR_val_012405.png
9116,ChartQA,images/trial_09116.png,How many housing units were sold in France between December 2013 and June 2016?,840000,False,stimuli/ChartQA/train/png/two_col_104448.png
9117,VisualGenome,images/trial_09117.png,How many trains are seen?,Two.,False,stimuli/VisualGenome/images/2339707.jpg
9118,VisualGenome,images/trial_09118.png,Where is the fork?,On the plate.,False,stimuli/VisualGenome/images/2369886.jpg
9119,VisualGenome,images/trial_09119.png,Who has the dog?,The man.,False,stimuli/VisualGenome/images/2351685.jpg
9120,DocVQA-SinglePage,images/trial_09120.png,What is the Amount for Change Order #5 (12/28/81) Bid package #4 Research Area?,"71,990",False,stimuli/DocVQA/SinglePage/spdocvqa_images/qqjw0228_2.png
9121,VisualGenome,images/trial_09121.png,How many wedges are there?,One.,False,stimuli/VisualGenome/images/2333465.jpg
9122,DocVQA-SinglePage,images/trial_09122.png,What is the date mentioned in this document?,1/3/78,False,stimuli/DocVQA/SinglePage/spdocvqa_images/yznk0226_3.png
